,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
KIF16B,374.9937416,566.6112835,474.6266148,386.1274537,609.4596766,903.0557738
HTRA2,458.9271022,781.2779799,524.9430018,516.0924986,436.7070045,613.1199778
POLR2I,488.0988267,546.8877388,601.4124222,415.5479547,493.9864424,675.2026272
ECHDC2,498.555614,1963.56656,541.8779131,69.26661667,1164.054065,4.741470036
CCNJ,570.7680334,469.0912459,419.194185,619.809566,298.3606818,837.6274537
SCN9A,34.25646708,8.288939258,177.3218566,862.1797853,45130.63596,14936.88934
BLM,427.276208,414.0831193,804.2645907,658.74063,275.3858417,612.1098883
GMIP,1666.972757,510.7653273,528.6035704,820.6081823,492.0453303,312.7879361
RTL5,336.4337971,726.6113884,299.74809,673.9025616,1490.237919,364.8842527
GSKIP,627.8649776,517.6451134,478.6242864,429.3784409,519.8682495,960.2364031
MACO1,905.4962109,331.4856577,313.9227339,374.8263675,711.5473199,662.27921
TRMT61A,735.8657679,465.7532291,460.9212506,571.3328186,447.6831728,691.3831083
HAS3,1734.774374,845.5479974,172.5201993,191.1032207,76.02725086,8835.977997
SETDB2,977.5587886,482.1016395,464.5079806,625.7574322,554.4227226,391.213297
DHX58,1789.963876,14.5902994,796.4984029,495.1905654,541.0864032,79.24777108
BBIP1,770.6144014,384.8577473,540.7107541,499.8769138,452.9246145,535.3692171
ZDHHC2,235.5325694,568.6539232,466.0464588,154.4848345,1017.145443,3163.197952
ANKRD46,1158.461379,395.8456976,609.615674,424.3099478,173.908568,2687.510872
ZNF736,139.493609,249.2112307,897.0137322,1217.868978,503.4651159,530.0864395
ARRDC2,1407.760377,724.1344866,393.6263285,424.0103368,609.478682,124.700454
SORCS2,4.628726661,14.48390722,1016.975231,3796.456491,1065.134973,16.12552298
TCTA,507.794719,594.4315146,507.7775024,337.7673596,525.2743472,886.8088535
C1orf52,472.3428075,1532.532305,603.2856151,398.6544633,399.1254714,560.6957209
MRPS18C,690.7574353,568.9973917,463.5136082,424.941908,409.8727612,616.040478
NSUN5P1,530.4122662,860.2502541,640.7324275,320.7157043,500.4744242,482.482836
C16orf70,639.6719722,456.0605519,511.3701544,446.7657166,684.4428108,519.184631
CRABP2,31347.48686,151.8950141,803.8313872,190.7473701,226.1582708,18012.80129
NSUN5P2,483.9930944,787.2567609,604.7700585,363.6311793,462.8198486,545.7138678
ZBTB8OS,728.9449527,621.0665646,480.9236605,425.4453719,531.2966164,498.1125735
ZNF720,285.7418723,485.2450088,378.9814664,544.0027571,576.2902074,548.4592339
RPS28P7,720.7683859,856.2233771,322.8413639,313.2545065,28.09280296,705.2056575
PPP2R3A,492.7730847,185.8322056,542.9764255,534.6230408,718.2915614,366.0830961
MAP3K10,758.5290341,471.9251921,598.9310369,369.1809922,464.1084972,555.4673866
CYB5D2,469.3123411,557.6037948,430.0576832,241.0382217,648.0578684,763.0031411
WAC-AS1,349.1481656,501.9212889,527.5292398,467.7528243,522.9508126,892.7663477
CROT,360.5530247,127.4624333,463.2617178,561.4993736,3427.107527,810.9720834
MFAP3L,226.0395807,479.9556694,275.3936963,621.7507763,544.6966474,562.764496
MRPL33,805.4790222,2072.555416,454.8120632,397.2969076,337.5812103,569.6544643
IPPK,756.0249398,1413.868919,571.5975773,440.5102212,452.2028426,337.0416255
JADE3,329.9094278,421.079155,479.2213275,793.1999311,544.4888852,658.0377562
DERA,402.8579703,487.0380815,535.8926664,594.9134444,472.8260267,608.8252832
STK17A,246.2790512,883.3779949,2167.218686,641.800908,381.011279,346.4344489
MTERF3,542.337155,470.8054818,524.0063839,425.313687,498.6401539,577.8308635
TMEM64,1058.50287,494.6561109,455.8637886,411.3292711,1170.692893,527.2416897
ZNF830,271.2394651,729.8665086,539.0067161,482.5348666,913.9132442,336.8511096
CHMP6,520.1039256,500.6220433,563.1995515,585.4006665,491.528088,500.7501878
ATXN3,430.2764236,664.6167814,493.5097024,527.2949588,790.6247146,453.2146709
MYL5,532.0632872,546.1298564,488.4146484,214.6801978,483.3196447,566.8571125
RBM47,10346.90749,2838.227971,81.98197752,228.6634341,52.26579074,791.6373874
SLC16A14,1149.385317,2.641437279,199.3352936,820.6986982,71.42270078,2486.734787
PAQR7,5676.951565,12.36288161,231.1240506,788.6330767,1957.752503,21.25804483
ITGA7,113.6275178,3375.474173,822.8208216,896.4271278,196.3393094,55.45595362
TICAM1,1590.052371,537.0493155,480.8890278,1919.882818,410.6972872,268.0339191
BRCA2,502.0503538,448.4174698,515.7104655,766.7446099,355.0876023,623.5803278
ZNF25,184.8249593,338.7567786,632.9612703,640.2393491,883.5309593,384.0925762
SLC33A1,731.9471474,578.5995099,356.2042278,377.7537036,439.5369991,577.2220517
ARV1,1114.161781,537.1118906,479.5859163,337.7447671,378.2813406,649.2902683
ZFP28,177.5821504,399.8866073,595.250224,502.1192984,513.3672218,602.6536892
BAK1,989.6076194,744.5827399,358.6187399,464.1241631,403.7952947,550.8233764
PGAP3,314.5940716,596.8177163,562.0880723,429.2293983,607.7565158,452.1638417
DXO,562.6978856,560.8653428,453.1212472,478.9165666,535.1127176,289.8814925
TANGO2,524.4619138,347.7218307,489.1804212,579.4317997,662.9777615,203.1029399
AGPAT4,36.60094951,669.0626996,813.3891179,488.7954494,516.2022732,496.809475
TRIM35,459.9755176,392.1566148,512.9257221,565.1212682,499.4722104,575.2763198
FRG1,391.8032199,555.4940337,597.3040639,480.3959214,452.8081792,531.6030782
KIF26A,2548.02004,542.259793,483.7461788,229.201335,39.33400319,528.1302208
TADA2A,506.3861992,505.2382445,426.6041533,641.280458,413.2767139,594.9966029
RAB11FIP4,227.7985415,1140.01537,384.7420635,626.6185853,108.3525439,873.5532998
HAPLN3,47.90972138,325.5453767,685.7260161,854.2922224,3206.1593,222.7550995
MTIF3,805.523365,548.5053897,407.6409401,309.1423092,620.207186,462.6838529
SNX11,435.2075037,411.0269018,743.5913018,536.724687,474.3268642,912.2823183
TDRKH,578.5647144,434.3500953,533.1113867,477.6671945,1128.159505,412.1137564
TRIM23,460.3342922,316.7067221,627.4232731,515.8179644,962.9563895,494.9518816
FBXO33,389.3854082,467.3291583,588.6688793,566.8003276,326.0822938,543.0875751
ZNF606,354.9310238,426.2412175,544.4095016,669.0685321,473.4285985,536.9214497
TPST1,270.4727467,453.2199062,498.9727521,1013.76739,802.7555993,511.2036316
CFAP298,803.4332708,519.7857144,489.3146516,405.1526649,530.7243485,490.3075413
GTPBP10,632.4480507,567.275822,480.460905,504.533434,459.6610103,504.3614276
SLC22A23,1217.754359,158.21776,2452.923258,384.3794553,51.51099311,624.0093298
GPR161,44.5978559,457.1435521,1101.744676,1913.068762,122.3863434,550.8038622
AMMECR1,517.5671464,537.530612,232.7536118,364.6651969,517.9666289,490.2901097
JRKL,375.6980894,640.3031233,551.1363323,465.4804744,541.5767513,271.118606
HSF2,478.7987997,2702.766646,390.0876749,527.7705865,346.563791,559.07539
TTC8,644.7962051,360.952498,562.0927764,387.8082058,833.3281071,444.0734291
TCEAL1,424.0892096,344.7050605,753.2605239,1515.729446,581.6134063,299.5898446
CCDC115,535.8447143,393.4441241,613.913966,464.8708116,677.0153336,469.7600341
ADAM22,209.0742698,893.8560332,460.9380125,1174.726126,191.1650368,544.664705
POP5,578.7713131,472.1155202,472.6213245,492.6624126,512.9360632,550.1543226
DCLRE1C,305.1895015,565.4977784,556.7098671,712.0356155,448.4871318,404.2100172
ST7L,438.9285584,702.8589091,460.4849779,468.0535668,558.4557212,537.1160023
LINC01278,487.2204582,601.2944241,558.4635012,474.9722999,459.9480945,517.8320643
RCAN3,185.7849563,486.2741643,442.1005305,518.6285268,1670.607608,1279.119553
TRAF5,419.8488246,0.708453239,584.2756236,1095.064867,1044.297403,388.1000842
ZDHHC23,79.16220923,563.557575,440.3704992,268.0482856,605.4130159,3608.842459
RNFT1,474.7378803,343.8460261,528.9831009,610.1666862,1117.689701,227.3217797
STARD9,122.0022429,419.4987005,583.4474132,1126.965626,918.7343144,408.0795758
POT1,518.351388,562.4374034,484.5362563,569.4327096,469.500608,336.700442
HIST1H2AC,552.0609523,83.55875582,450.2782722,230.6291959,1762.223734,668.7356909
LSM6,295.7323464,377.7659062,495.9155659,722.3629593,507.95123,506.1071949
TSPAN31,509.6563315,287.4682647,617.1568799,609.6689882,492.3058593,480.7590517
DHX35,370.1029081,491.7642732,761.9883541,601.9856274,509.733383,468.1699778
ACTR3B,578.0099862,559.7965502,871.9883078,288.1801218,402.5167697,441.6076071
KPNA5,499.7085879,619.4955035,501.6468126,478.307104,470.6007671,759.399231
UNC5C,3380.002431,980.3697964,5.449329618,1098.258603,12.06329565,20.23942304
TFB2M,1283.69405,535.7099839,439.3958239,241.3837834,541.5795402,464.554563
JARID2,1090.598893,519.4863623,594.2167039,339.1777032,480.5680076,348.909615
RALGAPA2,469.2194216,470.5734425,882.9952252,5804.983693,432.8048388,529.2814373
BCL6,412.4388195,93.89939594,901.2152318,2832.849972,587.3799551,195.536118
DNAJC30,879.7237884,493.8257751,370.0672425,319.0160551,505.6382104,545.3157928
TRIP4,485.6371649,556.4895143,496.9486307,502.4436039,569.4024547,471.9985791
SLC9B2,481.9716907,521.9247436,376.0980178,504.0342344,941.5232535,495.2825436
WHRN,4895.987356,293.8478195,2274.375858,373.7675637,195.5475418,625.2428656
KIFC3,566.1015854,5.394660988,3378.331459,432.5863163,668.8296206,214.2541231
ANAPC15,473.622731,835.8336998,391.0917558,524.7613773,368.2683723,668.5747659
NUP35,493.7479951,556.984599,504.4955795,453.7631826,375.2980077,528.8200338
PTOV1-AS2,249.8476701,497.5009705,548.6592464,500.5390516,598.7609179,302.7352206
CITED2,38926.88912,220.1081134,202.0983197,715.7359888,280.5892865,2292.595144
L3HYPDH,548.2926353,580.1648402,446.3966133,447.8569474,748.7314888,377.4713939
EXOG,337.1541625,507.3713413,498.3381554,574.1207103,368.2304424,497.140743
TNS2,123.6729764,1407.153762,541.2532546,376.5075936,1734.285081,454.034004
ABHD5,483.6274038,405.3719683,511.2385464,639.9854948,358.7260064,698.4075231
ABHD14B,1906.113115,1115.295228,320.223809,352.3083885,560.0224953,434.4820841
MSRB1,342.6512963,519.4030729,474.7651937,1161.235546,410.8628839,573.9464937
DPH6,235.8733815,634.7749907,710.6724689,359.342508,2317.922598,287.6185281
PLEKHM1,654.2039085,317.3055197,415.2925923,635.9981226,533.5779423,459.8803347
OARD1,357.1268839,984.6205514,569.7347014,573.6583522,353.7305195,423.179295
BTN2A2,313.2760719,724.2170049,514.1248727,793.4909099,414.9722486,478.2808667
TMEM208,987.6659718,664.8211181,440.7889649,407.622026,440.8858541,551.4741302
STK32C,578.9286168,494.1116592,498.2057474,437.6775072,367.1114304,4045.570296
ZNF500,520.5862873,317.8321114,540.4235836,454.2565668,627.3216778,471.3886914
DPY19L2,103.273875,69.28310762,588.8846975,959.3727451,402.9197353,606.8674737
FAM120C,197.7196686,437.5163718,1093.603564,831.6909258,423.419221,554.2058397
TMEM206,455.4480784,536.2661432,344.8738296,573.6353716,287.4797324,570.1162333
FAM214A,687.9251652,417.2553742,211.9802418,385.8904185,574.0694222,633.5871227
SLC16A9,251.4242386,269.2993924,558.5960267,432.4616206,656.2056515,1758.565385
TMEM25,349.2954736,539.8023479,450.5131152,555.2604128,296.1841776,718.2664063
ZNF354B,491.483131,561.5031948,509.4473117,498.5605679,432.6713271,370.0805856
NPRL2,489.5477499,555.1155706,538.5817503,499.4031053,422.4473494,381.1679695
NT5DC3,478.4158151,622.0620556,315.6873216,526.5106637,264.2959314,510.3452958
SCAI,336.2154525,523.1200643,445.5026106,585.9014536,530.507814,465.3568529
CLDN15,320.767633,385.3323507,2342.846311,602.727959,377.06222,1144.981945
BARD1,354.3020189,363.8895227,691.7237469,795.3240916,443.2621601,544.3594707
RBM15,753.9526324,451.7405077,535.4747354,577.2924453,413.0923791,411.561022
LRR1,460.1099067,448.2805581,535.1221219,605.3809202,413.0384282,526.9007239
TRIB1,2086.442705,642.1093999,562.0277124,375.9409446,424.8560125,243.961308
NLRC5,1207.442786,59.73016509,672.1502232,927.8999237,314.7285309,314.2674819
AP4B1,397.8959245,902.5127536,492.188124,540.462263,494.6448609,313.6892537
PCDHGC3,692.3473121,8.569703477,4631.913074,143.6009124,5586.769764,293.9958375
NRF1,349.8858785,467.5146036,518.6649147,1494.196164,417.0491405,800.0763479
ASB7,617.1505501,406.0806128,534.1629845,451.9130931,543.9090915,411.2313566
NUFIP1,534.8964822,496.6685556,522.8474455,320.3415314,489.2239409,444.9330452
KCTD18,560.9229071,486.7127353,495.9276089,488.8044142,703.9590595,391.8624035
SCNM1,520.0396102,584.7167264,500.1081857,443.921316,484.4580967,406.9447493
AC021078.1,647.3405496,821.4191402,432.658291,523.8227372,374.6555862,460.7272789
SLC25A16,490.3517729,730.7810859,500.584883,494.1953846,413.9763334,388.434371
PIGC,335.8714002,418.4715111,611.1859859,489.9029019,780.4015581,494.4844169
MRM3,1026.453328,668.7350356,532.7615295,451.4981529,442.5607117,410.6878538
ABRAXAS1,664.4575591,2806.891021,425.0115981,558.6871666,418.9811127,227.3910224
LINC00342,329.2965131,472.7063585,415.3425339,606.5815082,510.9695893,625.0625058
PRDM15,396.9887762,490.7148752,492.605985,625.1719072,538.8802638,387.0585757
ZNF107,364.6076621,482.2105449,700.5956048,1199.660114,410.9804987,499.8333367
SDHAP3,1094.245782,375.0582373,459.0356357,860.1881372,388.2785506,522.9601958
IFT80,386.0612198,458.5750801,650.3929738,523.334815,727.6956931,378.5623802
TRIM66,600.9350149,651.6206149,518.9182097,462.7392739,447.2288348,235.6053616
TATDN1,668.0799359,653.3849367,465.1695309,257.8991176,515.9733709,461.5013416
ZNF469,3.891644195,0.310032348,1184.656301,2193.804603,962.0071095,19.02063235
CADM1,656.8389451,34775.95043,323.6638189,5249.686494,55.59032126,255.1284577
INPP5K,1012.444383,505.4999595,617.5174393,467.4932493,474.7822238,464.4020555
KIF26B,1949.205523,123.812906,113.4259643,5436.831509,856.4094262,39.86716323
USP45,516.4001839,666.1034991,290.8338598,351.0209109,463.3233049,533.3657488
PIM2,554.2931197,390.8485991,345.476665,1020.119924,583.0019724,425.252476
DOK6,2.325820656,387.6421577,569.1733146,909.258449,1218.235249,409.8280413
C17orf58,2609.99052,743.2655696,506.843388,261.8271731,195.7938548,472.0796936
PLPP2,1871.428082,534.2997586,444.5438498,651.3553048,152.7350249,129.1812836
ZNF205,301.2523604,494.855359,475.6285503,483.5770575,497.4841671,787.763345
KIRREL1,162.7778634,390.661023,1848.026653,587.6569843,10178.23095,18.37830779
BCAS3,365.5010854,5035.603521,521.0109949,338.536918,951.7612514,457.2239056
B3GNT2,487.1707085,3019.68001,274.6093929,490.7484938,347.3189229,1611.422477
SLC30A4,323.6648109,276.310266,466.1081665,511.6479957,656.9435352,829.3155863
GSTZ1,793.375715,685.9530197,308.6831628,289.5308026,520.2498029,457.2446884
DUSP11,440.2963269,503.1851052,497.1504883,389.9377815,596.974004,480.0485588
KATNA1,315.5040363,587.7972002,509.0409489,467.3353683,635.4837007,393.2369634
VIM-AS1,109.3942898,280.5686081,615.6426605,534.5421548,1066.341458,441.818655
RBM4,337.2950817,538.6045825,514.8188464,503.6865315,472.5691747,450.356688
TIGD5,388.3091758,332.6376979,558.9494237,476.7329555,533.945528,499.469187
PHLDB3,864.0452136,374.5555341,369.5432135,647.3025296,510.324389,465.305819
HEXD,470.5268676,776.4979125,415.6190358,617.9121112,504.1535039,317.9765934
MAP9,131.890539,121.9253729,473.1247964,500.3869365,781.2930715,532.5577278
SLC2A8,503.1337468,244.6140788,357.1954035,536.3382105,469.9923743,898.0283196
CDC42EP3,7.910150082,1546.12131,447.557487,73.74519268,526.7618378,525.4751184
IFI44L,8265.070568,6.496140868,450.2367045,165.9086829,1619.952992,522.3499309
GSTCD,380.5656259,398.591598,573.7965178,713.0193744,324.7837318,843.8396395
STXBP2,302.9144124,483.8515253,505.465174,159.4849453,1117.008643,487.3024826
FAM173A,390.8914672,599.5793235,415.5890643,689.9120696,317.1097413,555.4060584
SH3D21,1196.165162,213.5996834,643.5040742,327.4467446,711.0310706,212.7173893
GALT,527.2824571,289.1574793,462.6671901,29.57824658,593.496149,507.9062848
ZNF667,280.5667665,532.7395007,482.3417435,488.2083957,722.8730422,388.3652761
ARMCX2,873.7858847,1.293855557,2068.226858,96.05715065,2947.336989,6.025089555
LDLRAP1,1590.913025,393.0817936,412.6360135,499.1636462,563.873542,470.4209094
RAB9A,527.2269265,2388.815551,807.1790985,432.1269014,340.0685366,441.8143771
MARK1,4.327213754,418.686048,2623.720321,21.89465851,550.2647982,888.0576894
CCDC51,826.4639776,1123.925411,414.9433974,248.4495956,479.3671429,489.52204
GAREM1,207.4917636,23.09520346,357.7632693,786.9975487,1358.667799,611.0108807
HINFP,419.0987508,341.6359447,666.2204861,548.8959167,874.44359,400.085069
TGDS,478.5231435,685.8948261,358.9982642,489.3991281,313.8491897,502.7204404
BCL3,114.4199516,1550.655432,738.0312808,234.1018087,733.7871513,70.32217349
NAPEPLD,286.8950409,295.9030686,1280.411659,945.0260597,593.9122944,373.8328282
SH3BP5,688.9543798,461.2118155,445.8500157,506.5204657,658.0208972,170.8024375
PFKFB4,812.0379866,346.4728418,563.7501597,403.8617748,355.0669876,608.5101106
PIBF1,504.160753,604.6458152,463.2216122,440.779602,565.7870913,249.9322749
OXNAD1,831.8366492,478.530787,488.3803496,297.2244915,560.6888265,322.3201597
TDRD7,1147.600939,168.4910875,493.3612384,424.3104518,474.0356731,492.507369
MRPL2,1214.848917,847.4258273,484.9264493,350.6374633,391.4858485,481.4503179
TRAF6,405.0469335,435.5805068,383.9291505,1023.2778,529.899536,771.0967998
COX10,1239.39188,700.4471061,346.5330307,277.2665263,516.670851,448.4489874
EXOSC1,711.3805553,599.0931666,384.1618395,503.8846365,460.4090987,452.9945546
RMC1,1194.661141,402.4568989,468.602257,495.1964304,446.0587038,801.7636816
TMEM218,396.5350874,446.5536444,559.442023,516.7452443,535.8001266,350.83079
GCAT,1293.040468,729.7388242,424.5846869,538.6192213,74.76300879,263.7739147
NLGN3,18.82541799,63.4828106,2853.929744,1086.219328,847.6957933,115.1768867
ZBTB9,1218.493566,386.4169597,513.8591704,375.6008447,817.9410783,448.9843933
RCE1,581.9423662,508.1292739,413.0450197,454.6409548,439.2783421,615.9088311
RGS11,275.599486,687.0287029,765.0933614,46.21585248,1272.904621,8.889660175
METTL21A,526.773677,536.4910505,423.7537327,435.7456092,309.2755691,861.8509383
ARMC9,354.6434615,514.5894905,3884.733904,447.6360377,8566.903985,436.8056443
ANKMY2,573.6693799,1262.638516,490.8739421,471.173889,421.0553975,344.045957
TOMM40L,422.9339395,522.0036886,496.7351432,350.5982323,465.1076451,792.5040378
SLC45A4,1437.725568,455.1516389,499.5170851,445.5146714,497.9335578,463.1096727
ABAT,279.9742601,231.5625831,439.609369,7467.392867,975.2802812,521.1055066
LYRM1,644.6636883,568.0242383,463.5747665,384.6285759,496.2390022,363.7436158
ZNF850,122.0559321,459.1260217,500.3285764,526.4453675,561.7793635,298.6921753
TBC1D25,403.1861272,474.636798,502.1472301,482.3987551,651.9098511,359.203962
TADA1,390.104635,502.071099,694.6095262,909.057983,420.3579844,454.6078977
MSL3,346.1528334,430.8807376,764.0772951,525.629792,1136.077421,383.1093888
